stcofips,State,Name,wheat1950bu,wheat1954bu,wheat1959bu,wheat1964bu,wheat1969bu,wheat1974bu,wheat1978bu,wheat1982bu,wheat1987bu,wheat1992bu,wheat1997bu,wheat2002bu,wheat2007bu,wheat2012bu,wheat2017bu
17119,IL,Madison,1554426,1606825,1440588,2018772,1437768,2020709,1516823,2849951,2230454,2991987,2205466,1002086,1739234,1392400,1078291
17121,IL,Marion,364495,566527,601551,1109165,996510,1179842,868514,1415135,1149865,1693666,1277155,513293,1910923,951266,749729
17123,IL,Marshall,108545,96495,112586,229332,87973,61278,24393,58735,78283,68882,135610,49297,125964,87074,78196
17125,IL,Mason,1006291,908935,890942,1009432,908079,824275,486788,1022819,765966,166692,561324,291164,390084,206335,268657
17127,IL,Massac,52275,84186,74075,65199,96279,167965,69927,334995,159590,124663,142225,97292,21311,202634,141302
17129,IL,Menard,556580,439529,435676,577756,385343,221604,100657,318654,207655,150424,227970,84553,251807,105172,95175
17131,IL,Mercer,71481,36850,29534,40879,29162,37685,30486,53234,52992,38312,66557,33188,85889,34564,23742
17133,IL,Monroe,1164518,926057,876302,1127012,1038864,1461578,1434391,1840458,1617006,2161491,2155160,1332025,1365726,1818374,1701926
17135,IL,Montgomery,1176151,1318852,1072561,1629392,1139295,1423028,843221,1833573,1001555,1709608,1343193,441027,773705,648269,571919
17137,IL,Morgan,1105807,864145,875878,1120106,713554,492149,253588,569678,387436,375643,451726,131365,378330,113163,60510
17139,IL,Moultrie,417978,531740,431421,789433,471473,354714,56354,209434,74356,100622,88052,37542,67055,22671,48570
17141,IL,Ogle,39824,41709,40099,82516,25603,144981,83800,228791,177407,53094,128393,181910,395708,273516,192783
17143,IL,Peoria,312482,288545,378492,669376,342861,254111,112430,271965,321144,141516,189098,123658,183987,167264,58070
17145,IL,Perry,438270,550724,396747,502715,526111,694292,423041,960475,810281,871591,949509,718300,1091631,1243777,1829029
17147,IL,Piatt,510030,555052,373257,824142,393223,221524,15255,121579,53495,53666,56271,33039,102961,68493,92488
17149,IL,Pike,620540,682721,535311,749931,421050,623560,404710,1268339,829080,1506450,1130368,357108,606429,272955,211783
17151,IL,Pope,36240,53289,25327,27140,36001,43292,33946,158470,38485,26392,23244,20960,20960,50051,0
17153,IL,Pulaski,47927,95850,101638,196087,175614,190558,139537,442280,209175,242786,313197,160224,387976,307197,404078
17155,IL,Putnam,50297,52810,72295,99139,41651,27362,37177,50314,44441,15659,50700,9376,16294,35447,24158
17157,IL,Randolph,1023022,1030799,849421,1034832,929650,1358501,1181919,1872434,1618521,2026298,2168714,1466483,1687326,2552780,2466031
17159,IL,Richland,187008,375116,357895,753311,652438,631772,208838,583611,792156,987868,783358,382382,791543,713362,636703
17161,IL,Rock Island,31895,31478,25545,37204,23266,67958,9089,24729,59664,28928,35975,17620,46984,24477,8217
17163,IL,St. Clair,1699430,1790969,1473028,1919034,1682152,2089554,2015973,2220141,1920599,2744717,2349909,1287758,1740035,1607006,1070572
17165,IL,Saline,204048,345745,254177,342444,303998,392466,183007,718848,382879,408742,316799,22156,123182,181306,143731
17167,IL,Sangamon,1472128,1174455,1117051,1641808,809534,580246,129032,474946,165273,179767,179817,39211,100736,73142,160168
17169,IL,Schuyler,516958,426648,403230,571412,425902,311522,162591,640070,470829,507761,433485,211892,293360,94110,61088
17171,IL,Scott,520356,428382,392354,507586,326679,266730,185010,369164,304446,309933,374873,83206,218655,175293,24110
17173,IL,Shelby,835207,990514,1017558,1781431,1347849,1245493,688657,1436436,1087982,1223357,1278218,615125,670734,440345,316269
17175,IL,Stark,17297,23612,54232,103336,16627,54632,54632,127149,89463,20045,22254,18193,65039,22483,22401
17177,IL,Stephenson,12012,8444,3915,20608,7609,66690,43819,82545,69980,16824,70146,142721,244509,217413,228670
17179,IL,Tazewell,710358,566171,723432,930932,483452,313116,115354,378542,282013,107951,241021,140627,281800,158290,131797
17181,IL,Union,127570,164671,156579,240496,243549,286454,251611,578600,218508,184001,162472,77446,82783,130402,275899
17183,IL,Vermilion,1043645,1318615,1081243,1791169,1175258,819569,119023,284727,310553,99868,284788,131068,213375,199126,146586
17185,IL,Wabash,318788,468854,311566,515224,386799,498753,340350,581402,540628,530685,575394,254877,531398,313570,174605
17187,IL,Warren,109060,34934,48997,57682,43017,46378,6744,20579,29959,21957,35974,24809,54470,18371,7496
17189,IL,Washington,1658078,1737449,1269342,1400814,1277436,1630342,1818813,1761900,2276661,3060936,3659528,2573492,3535629,4188473,3659836
17191,IL,Wayne,185743,509827,445080,879820,885857,1077815,794331,1874181,1710796,1355349,939523,503566,1079863,1122819,835966
17193,IL,White,394966,738182,593958,900564,799769,1139824,1115155,1957624,1548330,1497923,1526602,757617,1490791,1043362,665588
17195,IL,Whiteside,141867,140037,138558,172688,69703,84295,27655,45579,44645,66413,108796,109638,245246,114301,149347
17197,IL,Will,191435,215082,435996,862019,326679,456346,34738,229498,268305,71847,488610,397431,303824,442711,254742
17199,IL,Williamson,98059,150130,99069,84170,91906,162979,25478,212470,76902,71963,81454,81454,46286,51600,110240
17201,IL,Winnebago,38824,40932,53986,66110,26161,105399,56322,155802,119891,34326,222564,221285,404438,271347,231424
17203,IL,Woodford,98028,85253,160199,345337,128523,121043,34367,136484,99674,100377,107063,146008,156610,126935,211390
18001,IN,Adams,505998,495316,404929,764846,519932,770876,675172,827495,903103,561181,708807,541909,654454,565088,436018
18003,IN,Allen,1030298,1021452,568305,1350346,967940,1732800,1151343,1277782,1600280,1095395,1759612,1209895,977087,943357,888310
18005,IN,Bartholomew,458010,624219,416762,583425,483633,690938,441239,608054,447248,434120,398262,204344,200422,496830,468355
18007,IN,Benton,349077,468214,339989,736722,464885,523698,36230,147273,155229,31827,121581,19478,85180,146000,125077
18009,IN,Blackford,131301,105662,110260,213151,116760,233217,127081,340324,293716,110190,161794,46144,107031,101263,149939
18011,IN,Boone,443595,361679,366835,595050,386634,493310,130192,234261,219132,148961,258229,127513,169835,173626,182296
18013,IN,Brown,7738,10000,3162,6170,4118,3839,2340,4491,5080,4438,4438,4438,4438,4438,0
18015,IN,Carroll,505870,543704,460480,774766,487922,596109,212455,368589,378208,190519,279303,144153,279866,202679,274799
18017,IN,Cass,453473,443535,384776,628522,431026,625952,203906,439045,375057,188005,298240,111556,98185,205443,205161
18019,IN,Clark,169238,213212,105560,152564,128299,221521,61573,254289,193651,243160,249207,128327,130231,167776,217820
18021,IN,Clay,381989,482765,443269,698637,426988,416504,239725,333517,265132,279374,210414,100999,62637,55482,71602
18023,IN,Clinton,685120,698920,570910,891103,452371,514386,205505,291256,338234,208320,295061,145038,181422,86683,146315
18025,IN,Crawford,82446,72839,18506,27428,16385,46134,5909,25570,19639,13273,13273,8775,8775,5500,0
18027,IN,Daviess,407269,680244,578788,853117,591758,916740,478792,784237,476958,492193,584588,239135,281211,290280,86682
18029,IN,Dearborn,185463,191523,56561,84535,67132,65997,41319,56545,53576,48793,45290,20430,15174,16546,2857
18031,IN,Decatur,687931,823406,393866,672361,543778,536582,296922,438992,410843,383385,502531,228230,251719,211893,213629
18033,IN,DeKalb,680307,562477,473303,645025,471903,915238,498871,831636,683422,535391,608068,370988,399835,502577,687792
18035,IN,Delaware,425250,413333,438749,643464,492343,621734,346304,637433,374446,334051,242051,98967,105304,95368,81211
18037,IN,Dubois,391708,427957,216503,394652,297920,435128,213288,400111,364997,401670,418234,233218,230139,284873,287691
18039,IN,Elkhart,739883,648513,597929,759464,503342,750604,306493,430686,340942,207337,197571,116879,115195,108435,172643
18041,IN,Fayette,260276,284379,175472,231657,199106,283306,206745,294433,269807,196367,233401,55808,82256,67956,74186
18043,IN,Floyd,55145,55818,26124,18528,16806,36859,20538,62044,39452,43054,21467,17169,11262,14241,5618
18045,IN,Fountain,555844,565791,493101,643625,492081,516654,195717,330091,273971,185031,174664,86297,165653,81460,178150
18047,IN,Franklin,377697,434994,232001,329294,240364,285703,176891,248635,222766,230318,203472,89095,95977,92904,120274
18049,IN,Fulton,416165,389998,348437,488433,324170,479162,128743,415053,316917,93098,139613,75238,100402,75296,140881
18051,IN,Gibson,475118,753161,612311,928327,662017,955448,613727,1109687,944882,1315421,1668914,921224,1215607,2060639,1145518
18053,IN,Grant,439280,478549,397078,612018,402391,541834,248359,354112,363222,187511,238570,127287,228924,182915,192847
18055,IN,Greene,248332,322566,302607,387013,221094,354509,143134,230519,148989,107538,140817,36014,78576,104331,22239
18057,IN,Hamilton,488709,393083,461600,662320,427543,504383,232278,380110,289590,243078,237548,120450,85108,122855,84535
18059,IN,Hancock,374923,345783,366076,542613,315896,381391,263121,330195,186525,273898,273306,139577,291555,190432,252239
18061,IN,Harrison,182334,213627,113923,139351,151917,308542,185721,461035,409470,258087,244862,158570,143210,110464,168757
18063,IN,Hendricks,417658,389983,409251,559353,262680,550719,186609,347816,234248,233675,288983,161011,364416,257633,71896
18065,IN,Henry,453086,404072,390143,586054,376316,507570,221672,383707,239259,268751,180163,93264,212036,168667,130788
18067,IN,Howard,442710,486290,453335,639665,348265,431194,168236,160560,160422,126968,183197,104814,144703,139208,117859
18069,IN,Huntington,460734,467851,339776,662140,366181,574138,334760,554943,607044,343536,479626,252997,317441,264612,300958
18071,IN,Jackson,325363,468708,300919,495791,421988,593499,303320,424250,358106,415801,324065,180638,192346,200451,282983
18073,IN,Jasper,532523,511605,287333,558183,267331,310580,53324,155224,115470,53524,89844,66705,131277,65435,112728
18075,IN,Jay,420349,351633,278464,471079,318435,535574,385899,825051,585023,354342,365156,290662,387888,505489,449201
18077,IN,Jefferson,178645,229449,68189,112921,75865,130289,63104,155937,115214,159209,124920,80065,62313,84622,171215
18079,IN,Jennings,184514,258113,108101,218173,176363,203044,115809,124065,97326,210566,95368,52938,54325,81148,151751
18081,IN,Johnson,446444,483289,386963,500025,392054,478857,322138,484160,318605,329933,267947,115510,165407,202799,227277
18083,IN,Knox,768348,1073812,1007483,1500925,1120055,1767469,1187739,2073434,1630329,1998975,1919179,807680,1519957,897502,884032
18085,IN,Kosciusko,740072,657395,517764,784334,489932,814849,301056,604700,514788,256942,334820,188318,254036,198136,309604
18087,IN,LaGrange,552785,519953,446696,533339,415275,586587,287529,397902,280448,193669,208674,123589,126545,111198,75700
18089,IN,Lake,487957,372180,357311,555809,342477,405031,56766,221657,217585,25959,170494,91749,106724,108422,36221
18091,IN,LaPorte,1029643,962602,774736,872151,719552,730099,293620,434341,279122,195791,230193,127378,329222,413773,334846
18093,IN,Lawrence,61411,105198,53647,66454,92068,168906,73067,171499,117796,82792,112316,57012,45525,19039,19039
18095,IN,Madison,622002,522491,613617,783534,620813,693801,348168,454442,377237,318301,311438,108982,212274,82853,80100
18097,IN,Marion,290726,223128,230932,321880,196299,175311,80531,103122,67395,61721,29322,12332,2286,9661,10752
18099,IN,Marshall,560568,485585,429061,592568,389056,526800,225853,475053,348182,224983,277360,120320,185531,120255,124591
18101,IN,Martin,39512,76196,34690,73619,52561,65473,42454,67534,62723,69567,101724,35644,57061,96802,35622
18103,IN,Miami,414903,429632,362709,622335,402091,553268,197279,330686,427297,211782,328098,193659,327507,251621,301539
18105,IN,Monroe,40570,41599,36423,34877,17625,32630,17856,39345,33106,17879,20511,9730,5681,2038,4890
18107,IN,Montgomery,606528,636861,561531,797602,522805,630739,185423,415256,317361,252994,322563,164880,153368,103273,197853
18109,IN,Morgan,233655,288748,223731,332395,211224,347644,165527,274970,218525,219010,177747,45042,60418,72933,140021
18111,IN,Newton,323693,291250,199635,320332,192636,273772,119180,113824,118954,12732,85318,84427,96862,157559,125234
18113,IN,Noble,520061,480860,457452,626150,465112,690676,370690,670521,398078,290101,341408,161926,178778,232645,248679
18115,IN,Ohio,31040,34548,10246,17716,13416,18533,10809,20877,11547,13628,13628,13628,13628,10984,10984
18117,IN,Orange,98324,140589,53532,90399,69813,191110,60415,139330,96190,87720,197657,110807,80227,49311,49311
18119,IN,Owen,81883,125466,100600,160112,95401,117311,98859,159802,131508,142185,103123,76299,78383,80609,99918
18121,IN,Parke,456173,449821,379997,504106,400532,489583,257606,351448,267140,273011,425362,139434,127485,95993,123261
18123,IN,Perry,99045,135281,67001,69823,76201,95924,52661,91513,63824,45084,27482,19245,14319,28296,22897
18125,IN,Pike,149371,198782,154874,298999,189833,248281,77098,225302,186831,174148,226889,60188,96717,147657,89706
18127,IN,Porter,713750,633101,586845,722001,515117,589333,208086,409417,305338,85667,243409,104180,138786,104635,77390
18129,IN,Posey,522181,787446,687702,897260,739759,1053685,924117,1739763,1329522,1662428,1965041,1492135,1744695,2136896,1505926
18131,IN,Pulaski,439244,440086,335000,497599,328759,339240,118767,221993,166374,38073,139249,35861,79414,42406,52384
18133,IN,Putnam,279610,299527,303561,417171,256890,391746,189723,286110,302212,255850,277796,141960,135515,275981,69579
18135,IN,Randolph,563436,492048,405790,690344,510401,979882,738040,1038919,732057,580190,532339,222442,301803,374234,279302
18137,IN,Ripley,407553,562261,251958,380506,280451,406207,158440,184162,161876,150862,221437,61193,116333,131674,109096
18139,IN,Rush,722678,756342,484169,672167,577911,727049,396241,580815,418365,450473,485845,195210,220595,258172,463413
18141,IN,St. Joseph,695321,665671,640006,670475,463282,638788,297185,463912,292657,243329,203729,91755,199179,186557,104681
18143,IN,Scott,72364,123291,62038,103882,65351,101542,29304,79913,50020,73412,72110,22358,83396,83396,83396
18145,IN,Shelby,546402,679618,523296,751845,585287,661095,395480,602942,404997,447869,369191,114270,126311,162275,252293
18147,IN,Spencer,255248,399690,276629,424529,393041,477993,181528,330291,309351,525365,619283,206750,114640,194934,175000
18149,IN,Starke,318791,288088,162378,234272,120871,93384,27262,56329,31706,8008,25943,34312,67877,9442,11863
18151,IN,Steuben,368127,322481,324639,339160,271249,387838,235400,406141,296348,217215,227843,142283,144977,268824,239320
18153,IN,Sullivan,430979,629632,545279,805463,614721,781349,434494,732324,622063,370119,424385,181659,204114,134024,135726
18155,IN,Switzerland,74406,99812,35836,58471,35347,63149,28073,49004,34347,16396,24381,16248,16248,9752,2647
18157,IN,Tippecanoe,772640,740123,592394,812449,551902,613576,230492,415532,412690,241076,380858,279782,214883,131769,251462
18159,IN,Tipton,378283,401932,446271,559936,343172,367133,133381,184011,165769,98297,223187,72345,173116,81464,92573
18161,IN,Union,296223,323239,199301,294067,259735,283242,188738,253640,177866,174850,149128,61058,49894,29051,21733
18163,IN,Vanderburgh,283326,362265,265955,344636,245226,300800,170614,310094,289471,400371,382285,266767,361180,373188,181757
18165,IN,Vermillion,285015,304385,288129,395206,231081,256145,94568,144323,153908,96475,97053,72500,56936,42868,74920
18167,IN,Vigo,304784,411948,368332,563760,396886,533310,307194,363428,346882,189258,181181,92163,148435,75222,42463
18169,IN,Wabash,557603,583621,434333,703834,455955,834329,283616,580226,606486,337169,495706,361385,514622,259480,267283
18171,IN,Warren,394494,478840,362044,547881,466140,538763,79532,172127,328252,148644,195296,58427,115868,136426,221844
18173,IN,Warrick,159391,264434,227925,346420,238778,277173,76450,245754,166702,177646,256682,95215,81313,238470,95084
18175,IN,Washington,237413,327431,144168,240985,194837,431793,185621,384929,256032,168294,159543,76464,126407,79168,69201
18177,IN,Wayne,518433,480043,292546,403482,305798,484520,316986,519084,343780,364830,355945,128345,139987,123318,110536
18179,IN,Wells,448301,424045,376118,743352,442039,684744,469763,755189,790934,289131,484661,189409,471485,394579,294196
18181,IN,White,455188,471054,361813,747044,384669,481855,108327,325300,267484,91151,245696,100462,194952,144185,144353
18183,IN,Whitley,453759,391494,382951,648374,477174,768233,413677,771918,664495,436017,690469,358029,374561,383278,503873
19001,IA,Adair,88192,1991,10599,3980,3600,7518,26255,36306,46740,3498,0,3498,20229,20229,20229
19003,IA,Adams,192948,20189,18578,11298,8096,10148,12201,61312,11123,11123,3457,6800,0,0,0
19005,IA,Allamakee,11201,5195,3851,3382,3970,5544,0,0,0,2984,2388,2388,9650,9650,0
19007,IA,Appanoose,66217,7087,13622,39052,13852,8160,8160,23153,3735,24870,7270,15940,10944,10944,0
19009,IA,Audubon,13707,1850,10054,2661,4178,8682,6770,18236,17472,0,0,17472,0,0,17472
19011,IA,Benton,12057,7018,6401,14440,6100,13210,3309,10530,12534,5177,9548,9548,9548,2678,2678
19013,IA,Black Hawk,5946,2916,8325,1035,3257,15520,15520,17513,5063,5195,0,5195,5195,0,0
19015,IA,Boone,15053,2464,5060,0,6825,530,0,23786,7423,11416,0,11416,11416,11416,11416
19017,IA,Bremer,3461,970,2612,2232,0,2985,2985,3115,981,0,0,0,0,981,0
19019,IA,Buchanan,16511,5736,6677,7843,825,4218,960,3910,6416,0,9303,9303,9303,0,9303
19021,IA,Buena Vista,3975,100,6500,0,5960,9157,9157,5620,10260,0,0,10260,10260,10260,0
19023,IA,Butler,6397,1910,2705,3980,5021,9934,2458,5601,7952,4100,6825,6825,0,0,6825
19025,IA,Calhoun,7365,4551,12105,0,15440,500,0,0,0,0,0,0,0,0,0
19027,IA,Carroll,22406,1055,3840,1550,1647,4922,8015,4183,24364,0,5160,5160,3109,0,0
19029,IA,Cass,193931,29053,17795,11302,7427,5439,14710,82352,17436,4690,4690,4690,4690,1172,1172
19031,IA,Cedar,39159,3035,10612,4975,50,4540,6020,12987,8695,8170,15297,15297,28506,6550,18131
19033,IA,Cerro Gordo,6462,13070,37132,8851,2255,60851,3580,1660,450,0,0,450,0,0,450
19035,IA,Cherokee,808,3972,3000,0,5000,7385,0,0,0,0,0,0,0,0,0
19037,IA,Chickasaw,9025,1068,3385,560,2200,11940,3218,2558,8450,8495,1725,1725,1725,0,1725
19039,IA,Clarke,43290,3434,9003,4937,4320,6255,5963,9685,3355,3355,3263,14804,8424,8424,8424
19041,IA,Clay,4472,3974,2176,445,3190,15396,0,0,0,0,0,0,0,0,0
19043,IA,Clayton,6448,6483,9916,4389,880,6910,4285,4285,6840,7435,12890,5966,5966,5966,5138
19045,IA,Clinton,32527,5105,2940,11959,2145,2850,3590,9067,26072,8740,4373,4089,3004,3004,3004
19047,IA,Crawford,24590,8215,11744,9556,4880,4471,16855,30022,4853,8278,0,0,8278,0,52917
19049,IA,Dallas,126162,8270,18065,5423,10640,14954,3960,15057,19349,10362,0,0,10362,10362,0
19051,IA,Davis,84710,27100,33260,53322,29329,22074,10724,53316,17300,35489,13352,20218,21614,39011,50480
19053,IA,Decatur,54387,11820,21805,12687,13825,7121,4575,58208,8160,0,7134,11815,10153,9864,16764
19055,IA,Delaware,2576,3552,6340,3660,5550,4436,4436,6644,10215,7235,5660,5646,5646,5646,189
19057,IA,Des Moines,169610,124351,140335,158277,70739,71170,55808,98275,35118,51010,34516,7848,88031,23354,30703
19059,IA,Dickinson,226,855,6905,2000,2850,7306,8573,8573,6521,8280,0,0,0,0,0
19061,IA,Dubuque,8434,5270,12440,10155,8430,4820,10505,8391,4735,12138,2590,16943,3740,3740,7297
19063,IA,Emmet,380,1090,445,1225,0,4970,0,0,0,0,0,0,21800,0,0
19065,IA,Fayette,3606,3639,820,7517,6964,10645,5079,9976,7220,980,2990,2990,2990,2990,0
19067,IA,Floyd,7230,1170,324,581,0,7500,7500,8039,1120,0,7200,7200,0,0,0
19069,IA,Franklin,2191,2137,12340,4960,2846,2846,2846,2846,11910,11910,7065,7065,0,7065,0
19071,IA,Fremont,274241,255700,220159,165434,145125,98272,31864,68546,22367,41717,12973,11420,40635,0,40635
19073,IA,Greene,13926,2520,6800,3770,7280,700,1460,20950,4180,3294,0,15000,15000,15000,15000
19075,IA,Grundy,9014,2685,640,224,0,1880,1880,1880,3485,1173,0,0,0,0,0
